"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,4,1,4,1,26988,954540136,26988,998887955,26988,954342009,26989,682686
256,500,375,-2,"0.6",-1,1,4,1,4,2,26988,954509706,26988,999815706,26988,954342009,26989,682686
256,500,375,-2,"0.6",-1,1,4,1,4,3,26988,954536724,26988,998958610,26988,954342009,26989,682686
256,500,375,-2,"0.6",-1,1,4,1,4,4,26988,954487705,26989,631584,26988,954342009,26989,682686
256,500,375,-2,"0.6",-1,1,4,1,5,1,26989,88197820,26989,133560739,26989,88069310,26989,134447033
256,500,375,-2,"0.6",-1,1,4,1,5,2,26989,88220447,26989,132627149,26989,88069310,26989,134447033
256,500,375,-2,"0.6",-1,1,4,1,5,3,26989,88247829,26989,134364623,26989,88069310,26989,134447033
256,500,375,-2,"0.6",-1,1,4,1,5,4,26989,88220644,26989,132746138,26989,88069310,26989,134447033
256,500,375,-2,"0.6",-1,1,4,1,6,1,26989,220335148,26989,262319671,26989,220052448,26989,264048318
256,500,375,-2,"0.6",-1,1,4,1,6,2,26989,220375314,26989,262244862,26989,220052448,26989,264048318
256,500,375,-2,"0.6",-1,1,4,1,6,3,26989,220366946,26989,263979302,26989,220052448,26989,264048318
256,500,375,-2,"0.6",-1,1,4,1,6,4,26989,220370647,26989,263151681,26989,220052448,26989,264048318
256,500,375,-2,"0.6",-1,1,4,1,7,1,26989,350265623,26989,393732910,26989,349963987,26989,395555789
256,500,375,-2,"0.6",-1,1,4,1,7,2,26989,350260451,26989,395457769,26989,349963987,26989,395555789
256,500,375,-2,"0.6",-1,1,4,1,7,3,26989,350229835,26989,394662447,26989,349963987,26989,395555789
256,500,375,-2,"0.6",-1,1,4,1,7,4,26989,350231496,26989,393808676,26989,349963987,26989,395555789
256,500,375,-2,"0.6",-1,1,4,1,8,1,26989,479000142,26989,521739986,26989,478881804,26989,523479697
256,500,375,-2,"0.6",-1,1,4,1,8,2,26989,479036807,26989,521627250,26989,478881804,26989,523479697
256,500,375,-2,"0.6",-1,1,4,1,8,3,26989,479034917,26989,523407118,26989,478881804,26989,523479697
256,500,375,-2,"0.6",-1,1,4,1,8,4,26989,479036633,26989,522628037,26989,478881804,26989,523479697
256,500,375,-2,"0.6",-1,1,4,1,9,1,26989,612297823,26989,655972113,26989,612155668,26989,656047826
256,500,375,-2,"0.6",-1,1,4,1,9,2,26989,612306018,26989,654193964,26989,612155668,26989,656047826
256,500,375,-2,"0.6",-1,1,4,1,9,3,26989,612300248,26989,655126449,26989,612155668,26989,656047826
256,500,375,-2,"0.6",-1,1,4,1,9,4,26989,612272687,26989,654302778,26989,612155668,26989,656047826
256,500,375,-2,"0.6",-1,1,4,1,10,1,26989,750085159,26989,789956075,26989,749888113,26989,791719563
256,500,375,-2,"0.6",-1,1,4,1,10,2,26989,750171822,26989,789918878,26989,749888113,26989,791719563
256,500,375,-2,"0.6",-1,1,4,1,10,3,26989,750160403,26989,791630443,26989,749888113,26989,791719563
256,500,375,-2,"0.6",-1,1,4,1,10,4,26989,750125738,26989,790834362,26989,749888113,26989,791719563
256,500,375,-2,"0.6",-1,1,4,2,1,1,26989,886892706,26990,52569691,26989,886631537,26990,52637408
256,500,375,-2,"0.6",-1,1,4,2,1,2,26989,886857315,26989,886857532,26989,886631537,26990,52637408
256,500,375,-2,"0.6",-1,1,4,2,1,3,26989,886928632,26989,886928767,26989,886631537,26990,52637408
256,500,375,-2,"0.6",-1,1,4,2,1,4,26989,886889582,26989,886889695,26989,886631537,26990,52637408
256,500,375,-2,"0.6",-1,1,4,2,2,1,26990,143590383,26990,310403176,26990,143401228,26990,310489249
256,500,375,-2,"0.6",-1,1,4,2,2,2,26990,143577747,26990,143577826,26990,143401228,26990,310489249
256,500,375,-2,"0.6",-1,1,4,2,2,3,26990,143545032,26990,143545112,26990,143401228,26990,310489249
256,500,375,-2,"0.6",-1,1,4,2,2,4,26990,143523139,26990,143523211,26990,143401228,26990,310489249
256,500,375,-2,"0.6",-1,1,4,2,3,1,26990,398989729,26990,567783533,26990,398798074,26990,567870007
256,500,375,-2,"0.6",-1,1,4,2,3,2,26990,399061670,26990,399061805,26990,398798074,26990,567870007
256,500,375,-2,"0.6",-1,1,4,2,3,3,26990,399056858,26990,399056995,26990,398798074,26990,567870007
256,500,375,-2,"0.6",-1,1,4,2,3,4,26990,399026104,26990,399026269,26990,398798074,26990,567870007
256,500,375,-2,"0.6",-1,1,4,2,4,1,26990,657386368,26990,824355072,26990,657087003,26990,824450678
256,500,375,-2,"0.6",-1,1,4,2,4,2,26990,657288811,26990,657288914,26990,657087003,26990,824450678
256,500,375,-2,"0.6",-1,1,4,2,4,3,26990,657387847,26990,657387950,26990,657087003,26990,824450678
256,500,375,-2,"0.6",-1,1,4,2,4,4,26990,657392032,26990,657392129,26990,657087003,26990,824450678
256,500,375,-2,"0.6",-1,1,4,2,5,1,26990,919673744,26991,81286446,26990,919485870,26991,81391953
256,500,375,-2,"0.6",-1,1,4,2,5,2,26990,919730913,26990,919731007,26990,919485870,26991,81391953
256,500,375,-2,"0.6",-1,1,4,2,5,3,26990,919661688,26990,919661793,26990,919485870,26991,81391953
256,500,375,-2,"0.6",-1,1,4,2,5,4,26990,919701089,26990,919701216,26990,919485870,26991,81391953
256,500,375,-2,"0.6",-1,1,4,2,6,1,26991,171445566,26991,337579120,26991,171231367,26991,337662537
256,500,375,-2,"0.6",-1,1,4,2,6,2,26991,171518483,26991,171518595,26991,171231367,26991,337662537
256,500,375,-2,"0.6",-1,1,4,2,6,3,26991,171508883,26991,171509000,26991,171231367,26991,337662537
256,500,375,-2,"0.6",-1,1,4,2,6,4,26991,171441669,26991,171441897,26991,171231367,26991,337662537
256,500,375,-2,"0.6",-1,1,4,2,7,1,26991,426852182,26991,593950800,26991,426544734,26991,594035604
256,500,375,-2,"0.6",-1,1,4,2,7,2,26991,426813928,26991,426814041,26991,426544734,26991,594035604
256,500,375,-2,"0.6",-1,1,4,2,7,3,26991,426847522,26991,426847642,26991,426544734,26991,594035604
256,500,375,-2,"0.6",-1,1,4,2,7,4,26991,426775629,26991,426775854,26991,426544734,26991,594035604
256,500,375,-2,"0.6",-1,1,4,2,8,1,26991,760274801,26991,927524449,26991,760024905,26991,927628996
256,500,375,-2,"0.6",-1,1,4,2,8,2,26991,760199564,26991,760199650,26991,760024905,26991,927628996
256,500,375,-2,"0.6",-1,1,4,2,8,3,26991,760243721,26991,760243823,26991,760024905,26991,927628996
256,500,375,-2,"0.6",-1,1,4,2,8,4,26991,760268005,26991,760268085,26991,760024905,26991,927628996
256,500,375,-2,"0.6",-1,1,4,2,9,1,26992,37662842,26992,205384202,26992,37417670,26992,205472162
256,500,375,-2,"0.6",-1,1,4,2,9,2,26992,37658145,26992,37658278,26992,37417670,26992,205472162
256,500,375,-2,"0.6",-1,1,4,2,9,3,26992,37627839,26992,37627952,26992,37417670,26992,205472162
256,500,375,-2,"0.6",-1,1,4,2,9,4,26992,37609951,26992,37610161,26992,37417670,26992,205472162
256,500,375,-2,"0.6",-1,1,4,2,10,1,26992,293546708,26992,460607471,26992,293269858,26992,460713470
256,500,375,-2,"0.6",-1,1,4,2,10,2,26992,293582384,26992,293582522,26992,293269858,26992,460713470
256,500,375,-2,"0.6",-1,1,4,2,10,3,26992,293575564,26992,293575685,26992,293269858,26992,460713470
256,500,375,-2,"0.6",-1,1,4,2,10,4,26992,293546970,26992,293547143,26992,293269858,26992,460713470
256,500,375,-2,"0.6",-1,1,5,0,1,1,26992,563029112,26992,577168397,26992,562753754,26992,630445921
256,500,375,-2,"0.6",-1,1,5,0,1,2,26992,563016565,26992,608942282,26992,562753754,26992,630445921
256,500,375,-2,"0.6",-1,1,5,0,1,3,26992,562950202,26992,630355428,26992,562753754,26992,630445921
256,500,375,-2,"0.6",-1,1,5,0,1,4,26992,562946238,26992,609463633,26992,562753754,26992,630445921
256,500,375,-2,"0.6",-1,1,5,0,1,5,26992,562984867,26992,577452114,26992,562753754,26992,630445921
256,500,375,-2,"0.6",-1,1,5,0,2,1,26992,725760119,26992,736784810,26992,725572011,26992,790122902
256,500,375,-2,"0.6",-1,1,5,0,2,2,26992,725796686,26992,772619929,26992,725572011,26992,790122902
256,500,375,-2,"0.6",-1,1,5,0,2,3,26992,725821563,26992,790028503,26992,725572011,26992,790122902
256,500,375,-2,"0.6",-1,1,5,0,2,4,26992,725794751,26992,769092497,26992,725572011,26992,790122902
256,500,375,-2,"0.6",-1,1,5,0,2,5,26992,732056136,26992,741257263,26992,725572011,26992,790122902
256,500,375,-2,"0.6",-1,1,5,0,3,1,26992,887832958,26992,897116240,26992,887508405,26992,950705419
256,500,375,-2,"0.6",-1,1,5,0,3,2,26992,887871142,26992,929270157,26992,887508405,26992,950705419
256,500,375,-2,"0.6",-1,1,5,0,3,3,26992,887834628,26992,950600685,26992,887508405,26992,950705419
256,500,375,-2,"0.6",-1,1,5,0,3,4,26992,887866247,26992,929659820,26992,887508405,26992,950705419
256,500,375,-2,"0.6",-1,1,5,0,3,5,26992,887792640,26992,897415660,26992,887508405,26992,950705419
256,500,375,-2,"0.6",-1,1,5,0,4,1,26993,50501531,26993,60514012,26993,50206260,26993,113799247
256,500,375,-2,"0.6",-1,1,5,0,4,2,26993,50463392,26993,92242141,26993,50206260,26993,113799247
256,500,375,-2,"0.6",-1,1,5,0,4,3,26993,50536694,26993,113692767,26993,50206260,26993,113799247
256,500,375,-2,"0.6",-1,1,5,0,4,4,26993,50536837,26993,92710602,26993,50206260,26993,113799247
256,500,375,-2,"0.6",-1,1,5,0,4,5,26993,50549460,26993,60828535,26993,50206260,26993,113799247
256,500,375,-2,"0.6",-1,1,5,0,5,1,26993,207679406,26993,218173274,26993,207434327,26993,271795988
256,500,375,-2,"0.6",-1,1,5,0,5,2,26993,207679976,26993,249966968,26993,207434327,26993,271795988
256,500,375,-2,"0.6",-1,1,5,0,5,3,26993,208041987,26993,271706011,26993,207434327,26993,271795988
256,500,375,-2,"0.6",-1,1,5,0,5,4,26993,207637574,26993,253347771,26993,207434327,26993,271795988
256,500,375,-2,"0.6",-1,1,5,0,5,5,26993,207705562,26993,218512786,26993,207434327,26993,271795988
256,500,375,-2,"0.6",-1,1,5,0,6,1,26993,368840719,26993,382273421,26993,368588300,26993,435525349
256,500,375,-2,"0.6",-1,1,5,0,6,2,26993,372046939,26993,416107867,26993,368588300,26993,435525349
256,500,375,-2,"0.6",-1,1,5,0,6,3,26993,368840242,26993,435432340,26993,368588300,26993,435525349
256,500,375,-2,"0.6",-1,1,5,0,6,4,26993,368771496,26993,416719456,26993,368588300,26993,435525349
256,500,375,-2,"0.6",-1,1,5,0,6,5,26993,368772007,26993,382530939,26993,368588300,26993,435525349
256,500,375,-2,"0.6",-1,1,5,0,7,1,26993,530427340,26993,541145315,26993,530157981,26993,594406686
256,500,375,-2,"0.6",-1,1,5,0,7,2,26993,530451529,26993,572923890,26993,530157981,26993,594406686
256,500,375,-2,"0.6",-1,1,5,0,7,3,26993,530451217,26993,594315816,26993,530157981,26993,594406686
256,500,375,-2,"0.6",-1,1,5,0,7,4,26993,532042229,26993,574803383,26993,530157981,26993,594406686
256,500,375,-2,"0.6",-1,1,5,0,7,5,26993,530425331,26993,541422925,26993,530157981,26993,594406686
256,500,375,-2,"0.6",-1,1,5,0,8,1,26993,692365121,26993,703446969,26993,692027590,26993,756781392
256,500,375,-2,"0.6",-1,1,5,0,8,2,26993,692362471,26993,735328887,26993,692027590,26993,756781392
256,500,375,-2,"0.6",-1,1,5,0,8,3,26993,692363915,26993,756694647,26993,692027590,26993,756781392
256,500,375,-2,"0.6",-1,1,5,0,8,4,26993,692319807,26993,735674440,26993,692027590,26993,756781392
256,500,375,-2,"0.6",-1,1,5,0,8,5,26993,692398305,26993,703836926,26993,692027590,26993,756781392
256,500,375,-2,"0.6",-1,1,5,0,9,1,26993,854978044,26993,863807789,26993,854618059,26993,917099391
256,500,375,-2,"0.6",-1,1,5,0,9,2,26993,854909617,26993,895552709,26993,854618059,26993,917099391
256,500,375,-2,"0.6",-1,1,5,0,9,3,26993,854944074,26993,917011238,26993,854618059,26993,917099391
256,500,375,-2,"0.6",-1,1,5,0,9,4,26993,854946724,26993,895985698,26993,854618059,26993,917099391
256,500,375,-2,"0.6",-1,1,5,0,9,5,26993,854947162,26993,864095609,26993,854618059,26993,917099391
256,500,375,-2,"0.6",-1,1,5,0,10,1,26994,12541286,26994,21950817,26994,12179252,26994,77616230
256,500,375,-2,"0.6",-1,1,5,0,10,2,26994,12539371,26994,56075010,26994,12179252,26994,77616230
256,500,375,-2,"0.6",-1,1,5,0,10,3,26994,12537429,26994,77525045,26994,12179252,26994,77616230
256,500,375,-2,"0.6",-1,1,5,0,10,4,26994,12457868,26994,56557773,26994,12179252,26994,77616230
256,500,375,-2,"0.6",-1,1,5,0,10,5,26994,12552622,26994,22302698,26994,12179252,26994,77616230
256,500,375,-2,"0.6",-1,1,5,1,1,1,26994,180776261,26994,217522129,26994,180521252,26994,218668584
256,500,375,-2,"0.6",-1,1,5,1,1,2,26994,180855127,26994,217414065,26994,180521252,26994,218668584
256,500,375,-2,"0.6",-1,1,5,1,1,3,26994,180848725,26994,218570305,26994,180521252,26994,218668584
256,500,375,-2,"0.6",-1,1,5,1,1,4,26994,180820086,26994,218150006,26994,180521252,26994,218668584
256,500,375,-2,"0.6",-1,1,5,1,1,5,26994,180819130,26994,217427432,26994,180521252,26994,218668584
256,500,375,-2,"0.6",-1,1,5,1,2,1,26994,310620904,26994,344385897,26994,310411947,26994,345647103
256,500,375,-2,"0.6",-1,1,5,1,2,2,26994,310648067,26994,345213193,26994,310411947,26994,345647103
256,500,375,-2,"0.6",-1,1,5,1,2,3,26994,312061510,26994,344596989,26994,310411947,26994,345647103
256,500,375,-2,"0.6",-1,1,5,1,2,4,26994,310576474,26994,345557445,26994,310411947,26994,345647103
256,500,375,-2,"0.6",-1,1,5,1,2,5,26994,310648421,26994,344413505,26994,310411947,26994,345647103
256,500,375,-2,"0.6",-1,1,5,1,3,1,26994,436904771,26994,471736625,26994,436834784,26994,472984156
256,500,375,-2,"0.6",-1,1,5,1,3,2,26994,436942986,26994,472894307,26994,436834784,26994,472984156
256,500,375,-2,"0.6",-1,1,5,1,3,3,26994,436901792,26994,472790841,26994,436834784,26994,472984156
256,500,375,-2,"0.6",-1,1,5,1,3,4,26994,440013511,26994,471758735,26994,436834784,26994,472984156
256,500,375,-2,"0.6",-1,1,5,1,3,5,26994,436900920,26994,471938316,26994,436834784,26994,472984156
256,500,375,-2,"0.6",-1,1,5,1,4,1,26994,564656852,26994,601007104,26994,564371269,26994,601518957
256,500,375,-2,"0.6",-1,1,5,1,4,2,26994,564587573,26994,600451801,26994,564371269,26994,601518957
256,500,375,-2,"0.6",-1,1,5,1,4,3,26994,564637013,26994,600248060,26994,564371269,26994,601518957
256,500,375,-2,"0.6",-1,1,5,1,4,4,26994,564657155,26994,600257073,26994,564371269,26994,601518957
256,500,375,-2,"0.6",-1,1,5,1,4,5,26994,568014487,26994,601424731,26994,564371269,26994,601518957
256,500,375,-2,"0.6",-1,1,5,1,5,1,26994,696097365,26994,732740439,26994,695840157,26994,733949615
256,500,375,-2,"0.6",-1,1,5,1,5,2,26994,696065967,26994,732712656,26994,695840157,26994,733949615
256,500,375,-2,"0.6",-1,1,5,1,5,3,26994,696064135,26994,733858965,26994,695840157,26994,733949615
256,500,375,-2,"0.6",-1,1,5,1,5,4,26994,696044849,26994,732851156,26994,695840157,26994,733949615
256,500,375,-2,"0.6",-1,1,5,1,5,5,26994,696046368,26994,733502303,26994,695840157,26994,733949615
256,500,375,-2,"0.6",-1,1,5,1,6,1,26994,822551790,26994,858746495,26994,822286304,26994,859800901
256,500,375,-2,"0.6",-1,1,5,1,6,2,26994,824072254,26994,859387257,26994,822286304,26994,859800901
256,500,375,-2,"0.6",-1,1,5,1,6,3,26994,822581796,26994,859743601,26994,822286304,26994,859800901
256,500,375,-2,"0.6",-1,1,5,1,6,4,26994,822581407,26994,858582224,26994,822286304,26994,859800901
256,500,375,-2,"0.6",-1,1,5,1,6,5,26994,822519688,26994,858581683,26994,822286304,26994,859800901
256,500,375,-2,"0.6",-1,1,5,1,7,1,26994,951110329,26994,992999490,26994,950859523,26994,994082358
256,500,375,-2,"0.6",-1,1,5,1,7,2,26994,951141963,26994,993012573,26994,950859523,26994,994082358
256,500,375,-2,"0.6",-1,1,5,1,7,3,26994,952073230,26994,994010020,26994,950859523,26994,994082358
256,500,375,-2,"0.6",-1,1,5,1,7,4,26994,951076930,26994,993480590,26994,950859523,26994,994082358
256,500,375,-2,"0.6",-1,1,5,1,7,5,26994,951108081,26994,993054525,26994,950859523,26994,994082358
256,500,375,-2,"0.6",-1,1,5,1,8,1,26995,85961489,26995,121014780,26995,85638423,26995,122279936
256,500,375,-2,"0.6",-1,1,5,1,8,2,26995,85900262,26995,121738540,26995,85638423,26995,122279936
256,500,375,-2,"0.6",-1,1,5,1,8,3,26995,85929747,26995,120987908,26995,85638423,26995,122279936
256,500,375,-2,"0.6",-1,1,5,1,8,4,26995,85895822,26995,121125051,26995,85638423,26995,122279936
256,500,375,-2,"0.6",-1,1,5,1,8,5,26995,85929089,26995,122182348,26995,85638423,26995,122279936
256,500,375,-2,"0.6",-1,1,5,1,9,1,26995,220017620,26995,254886051,26995,217876107,26995,255581930
256,500,375,-2,"0.6",-1,1,5,1,9,2,26995,218191121,26995,254492236,26995,217876107,26995,255581930
256,500,375,-2,"0.6",-1,1,5,1,9,3,26995,218132021,26995,254381220,26995,217876107,26995,255581930
256,500,375,-2,"0.6",-1,1,5,1,9,4,26995,218128502,26995,255515772,26995,217876107,26995,255581930
256,500,375,-2,"0.6",-1,1,5,1,9,5,26995,218158956,26995,254389323,26995,217876107,26995,255581930
256,500,375,-2,"0.6",-1,1,5,1,10,1,26995,349196841,26995,386717700,26995,348975504,26995,387884371
256,500,375,-2,"0.6",-1,1,5,1,10,2,26995,349230458,26995,386678329,26995,348975504,26995,387884371
256,500,375,-2,"0.6",-1,1,5,1,10,3,26995,349230800,26995,386818073,26995,348975504,26995,387884371
256,500,375,-2,"0.6",-1,1,5,1,10,4,26995,349230299,26995,387144837,26995,348975504,26995,387884371
256,500,375,-2,"0.6",-1,1,5,1,10,5,26995,352018977,26995,387790586,26995,348975504,26995,387884371
256,500,375,-2,"0.6",-1,1,5,2,1,1,26995,492783431,26995,660870744,26995,492500133,26995,660974390
256,500,375,-2,"0.6",-1,1,5,2,1,2,26995,492819353,26995,492819478,26995,492500133,26995,660974390
256,500,375,-2,"0.6",-1,1,5,2,1,3,26995,492844880,26995,492845026,26995,492500133,26995,660974390
256,500,375,-2,"0.6",-1,1,5,2,1,4,26995,492845776,26995,492845879,26995,492500133,26995,660974390
256,500,375,-2,"0.6",-1,1,5,2,1,5,26995,492780064,26995,492780190,26995,492500133,26995,660974390
256,500,375,-2,"0.6",-1,1,5,2,2,1,26995,757312826,26995,923362079,26995,757036510,26995,923452459
256,500,375,-2,"0.6",-1,1,5,2,2,2,26995,757281264,26995,757281439,26995,757036510,26995,923452459
256,500,375,-2,"0.6",-1,1,5,2,2,3,26995,757350642,26995,757350775,26995,757036510,26995,923452459
256,500,375,-2,"0.6",-1,1,5,2,2,4,26995,757313046,26995,757313219,26995,757036510,26995,923452459
256,500,375,-2,"0.6",-1,1,5,2,2,5,26995,757344383,26995,757344519,26995,757036510,26995,923452459
256,500,375,-2,"0.6",-1,1,5,2,3,1,26996,21581830,26996,188325605,26996,21322740,26996,188405485
256,500,375,-2,"0.6",-1,1,5,2,3,2,26996,21552602,26996,21552682,26996,21322740,26996,188405485
256,500,375,-2,"0.6",-1,1,5,2,3,3,26996,21555861,26996,21555890,26996,21322740,26996,188405485
256,500,375,-2,"0.6",-1,1,5,2,3,4,26996,21528759,26996,21528918,26996,21322740,26996,188405485
256,500,375,-2,"0.6",-1,1,5,2,3,5,26996,21578411,26996,21578491,26996,21322740,26996,188405485
256,500,375,-2,"0.6",-1,1,5,2,4,1,26996,287214102,26996,454174571,26996,286838106,26996,454272575
256,500,375,-2,"0.6",-1,1,5,2,4,2,26996,287177522,26996,287177639,26996,286838106,26996,454272575
256,500,375,-2,"0.6",-1,1,5,2,4,3,26996,287246737,26996,287246858,26996,286838106,26996,454272575
256,500,375,-2,"0.6",-1,1,5,2,4,4,26996,287212345,26996,287212503,26996,286838106,26996,454272575
256,500,375,-2,"0.6",-1,1,5,2,4,5,26996,287251745,26996,287251858,26996,286838106,26996,454272575
256,500,375,-2,"0.6",-1,1,5,2,5,1,26996,551411857,26996,717907702,26996,551235057,26996,718001705
256,500,375,-2,"0.6",-1,1,5,2,5,2,26996,551368164,26996,551368246,26996,551235057,26996,718001705
256,500,375,-2,"0.6",-1,1,5,2,5,3,26996,551365946,26996,551366115,26996,551235057,26996,718001705
256,500,375,-2,"0.6",-1,1,5,2,5,4,26996,551412076,26996,551412162,26996,551235057,26996,718001705
256,500,375,-2,"0.6",-1,1,5,2,5,5,26996,551370807,26996,551370835,26996,551235057,26996,718001705
256,500,375,-2,"0.6",-1,1,5,2,6,1,26996,821431455,26996,989739043,26996,821105208,26996,989840836
256,500,375,-2,"0.6",-1,1,5,2,6,2,26996,821501347,26996,821501479,26996,821105208,26996,989840836
256,500,375,-2,"0.6",-1,1,5,2,6,3,26996,821506634,26996,821506770,26996,821105208,26996,989840836
256,500,375,-2,"0.6",-1,1,5,2,6,4,26996,821466051,26996,821466163,26996,821105208,26996,989840836
256,500,375,-2,"0.6",-1,1,5,2,6,5,26996,821501234,26996,821501367,26996,821105208,26996,989840836
256,500,375,-2,"0.6",-1,1,5,2,7,1,26997,90712545,26997,258499925,26997,90407597,26997,258601912
256,500,375,-2,"0.6",-1,1,5,2,7,2,26997,90713820,26997,90713983,26997,90407597,26997,258601912
256,500,375,-2,"0.6",-1,1,5,2,7,3,26997,90752782,26997,90752917,26997,90407597,26997,258601912
256,500,375,-2,"0.6",-1,1,5,2,7,4,26997,90718092,26997,90718212,26997,90407597,26997,258601912
256,500,375,-2,"0.6",-1,1,5,2,7,5,26997,90669580,26997,90669711,26997,90407597,26997,258601912
256,500,375,-2,"0.6",-1,1,5,2,8,1,26997,360834550,26997,527487329,26997,360523495,26997,527585696
256,500,375,-2,"0.6",-1,1,5,2,8,2,26997,360873292,26997,360873425,26997,360523495,26997,527585696
256,500,375,-2,"0.6",-1,1,5,2,8,3,26997,360835030,26997,360835143,26997,360523495,26997,527585696
256,500,375,-2,"0.6",-1,1,5,2,8,4,26997,360797600,26997,360797735,26997,360523495,26997,527585696
256,500,375,-2,"0.6",-1,1,5,2,8,5,26997,360835458,26997,360835614,26997,360523495,26997,527585696
256,500,375,-2,"0.6",-1,1,5,2,9,1,26997,623507634,26997,788490915,26997,623250955,26997,788585006
256,500,375,-2,"0.6",-1,1,5,2,9,2,26997,623476783,26997,623476931,26997,623250955,26997,788585006
256,500,375,-2,"0.6",-1,1,5,2,9,3,26997,623474871,26997,623475069,26997,623250955,26997,788585006
256,500,375,-2,"0.6",-1,1,5,2,9,4,26997,623480056,26997,623480120,26997,623250955,26997,788585006
256,500,375,-2,"0.6",-1,1,5,2,9,5,26997,623513240,26997,623513360,26997,623250955,26997,788585006
256,500,375,-2,"0.6",-1,1,5,2,10,1,26997,887516451,26998,55832812,26997,887323242,26998,55928821
256,500,375,-2,"0.6",-1,1,5,2,10,2,26997,887548607,26997,887548682,26997,887323242,26998,55928821
256,500,375,-2,"0.6",-1,1,5,2,10,3,26997,887516722,26997,887516843,26997,887323242,26998,55928821
256,500,375,-2,"0.6",-1,1,5,2,10,4,26997,887518951,26997,887518996,26997,887323242,26998,55928821
256,500,375,-2,"0.6",-1,1,5,2,10,5,26997,887516100,26997,887516181,26997,887323242,26998,55928821
256,500,375,-2,"0.6",-1,1,6,0,1,1,26998,158845642,26998,167579514,26998,158568730,26998,211289498
256,500,375,-2,"0.6",-1,1,6,0,1,2,26998,158883158,26998,189054966,26998,158568730,26998,211289498
256,500,375,-2,"0.6",-1,1,6,0,1,3,26998,158878363,26998,208816241,26998,158568730,26998,211289498
256,500,375,-2,"0.6",-1,1,6,0,1,4,26998,158814723,26998,211188747,26998,158568730,26998,211289498
256,500,375,-2,"0.6",-1,1,6,0,1,5,26998,158817653,26998,190896642,26998,158568730,26998,211289498
256,500,375,-2,"0.6",-1,1,6,0,1,6,26998,158816229,26998,167302404,26998,158568730,26998,211289498
256,500,375,-2,"0.6",-1,1,6,0,2,1,26998,313846740,26998,320896484,26998,313418018,26998,362891239
256,500,375,-2,"0.6",-1,1,6,0,2,2,26998,313879393,26998,341882947,26998,313418018,26998,362891239
256,500,375,-2,"0.6",-1,1,6,0,2,3,26998,313847818,26998,361624128,26998,313418018,26998,362891239
256,500,375,-2,"0.6",-1,1,6,0,2,4,26998,313814092,26998,362791383,26998,313418018,26998,362891239
256,500,375,-2,"0.6",-1,1,6,0,2,5,26998,313876838,26998,343836667,26998,313418018,26998,362891239
256,500,375,-2,"0.6",-1,1,6,0,2,6,26998,313879235,26998,321412611,26998,313418018,26998,362891239
256,500,375,-2,"0.6",-1,1,6,0,3,1,26998,464990762,26998,473000265,26998,464747805,26998,519546160
256,500,375,-2,"0.6",-1,1,6,0,3,2,26998,468060905,26998,498061936,26998,464747805,26998,519546160
256,500,375,-2,"0.6",-1,1,6,0,3,3,26998,468016835,26998,517834661,26998,464747805,26998,519546160
256,500,375,-2,"0.6",-1,1,6,0,3,4,26998,464990768,26998,519454437,26998,464747805,26998,519546160
256,500,375,-2,"0.6",-1,1,6,0,3,5,26998,465014473,26998,497343384,26998,464747805,26998,519546160
256,500,375,-2,"0.6",-1,1,6,0,3,6,26998,464947958,26998,475741678,26998,464747805,26998,519546160
256,500,375,-2,"0.6",-1,1,6,0,4,1,26998,625514367,26998,632506834,26998,625164709,26998,674388108
256,500,375,-2,"0.6",-1,1,6,0,4,2,26998,625513709,26998,653299711,26998,625164709,26998,674388108
256,500,375,-2,"0.6",-1,1,6,0,4,3,26998,625476639,26998,673076720,26998,625164709,26998,674388108
256,500,375,-2,"0.6",-1,1,6,0,4,4,26998,625544408,26998,674287108,26998,625164709,26998,674388108
256,500,375,-2,"0.6",-1,1,6,0,4,5,26998,628051846,26998,656661130,26998,625164709,26998,674388108
256,500,375,-2,"0.6",-1,1,6,0,4,6,26998,625513942,26998,632990869,26998,625164709,26998,674388108
256,500,375,-2,"0.6",-1,1,6,0,5,1,26998,775027519,26998,782495990,26998,774710897,26998,832059662
256,500,375,-2,"0.6",-1,1,6,0,5,2,26998,775002192,26998,805732600,26998,774710897,26998,832059662
256,500,375,-2,"0.6",-1,1,6,0,5,3,26998,776045264,26998,831975511,26998,774710897,26998,832059662
256,500,375,-2,"0.6",-1,1,6,0,5,4,26998,774951704,26998,826679517,26998,774710897,26998,832059662
256,500,375,-2,"0.6",-1,1,6,0,5,5,26998,775000408,26998,805216187,26998,774710897,26998,832059662
256,500,375,-2,"0.6",-1,1,6,0,5,6,26998,776012155,26998,787970084,26998,774710897,26998,832059662
256,500,375,-2,"0.6",-1,1,6,0,6,1,26998,938449133,26998,945559727,26998,938180388,26998,995407645
256,500,375,-2,"0.6",-1,1,6,0,6,2,26998,940012681,26998,973254588,26998,938180388,26998,995407645
256,500,375,-2,"0.6",-1,1,6,0,6,3,26998,940059900,26998,995318622,26998,938180388,26998,995407645
256,500,375,-2,"0.6",-1,1,6,0,6,4,26998,938402699,26998,987739475,26998,938180388,26998,995407645
